doc_id,block_id,caption_text,protect_reason,found_block_type_after,found_text_after,preserved,source
doc_0025,p5_b0076,"Table 2. Summary of late sec mutants suppression by KIN1 and KIN2 Late acting sec mutants were transformed with either vector (pRS426), KIN1, or KIN2 on high copy. Growth of transformants at restrictive temperatures was tested. sec mutants restrictive temper- atures are as follows: 33°C for sec1-1, 33°C for sec2-41, 35°C for sec3-2, 14°C for sec4-P48, 33°C for sec5-24, 35°C for sec6-4, 37°C for sec8-9, 34°C for sec9-4, 35°C for sec10-2, and 35°C for sec15-1. Scoring reflects the mutant colony growth at their respective restrictive temperatures relative to the wild-type yeast ( ) and empty vector control (—). Suppression of the sec mutants is indicated as follows: , very strong; , strong; , moderate; and / , weak.",approved_eval_target_chunk,table_caption,"Table 2. Summary of late sec mutants suppression by KIN1 and KIN2 Late acting sec mutants were transformed with either vector (pRS426), KIN1, or KIN2 on high copy. Growth of transformants at restrictive temperatures was tested. sec mutants restrictive temper- atures are as follows: 33°C for sec1-1, 33°C for sec2-41, 35°C for sec3-2, 14°C for sec4-P48, 33°C for sec5-24, 35°C for sec6-4, 37°C for sec8-9, 34°C for sec9-4, 35°C for sec10-2, and 35°C for sec15-1. Scoring reflects the mutant colony growth at their respective restrictive temperatures relative to the wild-type yeast ( ) and empty vector control (—). Suppression of the sec mutants is indicated as follows: , very strong; , strong; , moderate; and / , weak.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0026,p3_b0035,Figure 4 illustrates the findings from the rhG-CSF activity assay.,short_caption_with_semantic_anchor,figure_caption,Figure 4 illustrates the findings from the rhG-CSF activity assay.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0026,p5_b0081,Figure 6. Comparison of growth curves of various expression strains.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Comparison of growth curves of various expression strains.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0028,p8_b0084,Figure 6. Number of mutants in each COG category are given.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Number of mutants in each COG category are given.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0029,p12_b0138,Table 1. Strain con- structions were verified by PCR using appropriate primers.,short_caption_with_semantic_anchor,table_caption,Table 1. Strain con- structions were verified by PCR using appropriate primers.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0029,p13_b0145,Table 1. Strains and plasmids used in this study.,short_caption_with_semantic_anchor,table_caption,Table 1. Strains and plasmids used in this study.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0029,p16_b0233,Fig. S3. Analysis of the glmU-glmS intergenic region.,short_caption_with_semantic_anchor,figure_caption,Fig. S3. Analysis of the glmU-glmS intergenic region.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0029,p16_b0234,Table S1. Oligonucleotides used in this study.,short_caption_with_semantic_anchor,table_caption,Table S1. Oligonucleotides used in this study.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0029,p6_b0085,Fig. 4. Post-transcriptional control of GlmZ by YhbJ.,short_caption_with_semantic_anchor,figure_caption,Fig. 4. Post-transcriptional control of GlmZ by YhbJ.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0029,p9_b0108,Fig. 6. Depletion of intracellular GlcN-6-P induces GlmS expression in a GlmZ-dependent manner.,short_caption_with_semantic_anchor,figure_caption,Fig. 6. Depletion of intracellular GlcN-6-P induces GlmS expression in a GlmZ-dependent manner.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p10_b0103,Fig. 10. Three-dimensional structures of MurB.,short_caption_with_semantic_anchor,figure_caption,Fig. 10. Three-dimensional structures of MurB.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p10_b0105,Fig. 11. Formulae of inhibitors of MurA and MurB.,short_caption_with_semantic_anchor,figure_caption,Fig. 11. Formulae of inhibitors of MurA and MurB.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p12_b0116,Fig. 13. Three-dimensional structures of the Mur ligases.,short_caption_with_semantic_anchor,figure_caption,Fig. 13. Three-dimensional structures of the Mur ligases.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p15_b0145,Fig. 14. Binding pocket for the distal site of meso-A2pm in MurE enzymes.,short_caption_with_semantic_anchor,figure_caption,Fig. 14. Binding pocket for the distal site of meso-A2pm in MurE enzymes.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p17_b0161,Fig. 15. Formulae of inhibitors of the Mur ligases.,short_caption_with_semantic_anchor,figure_caption,Fig. 15. Formulae of inhibitors of the Mur ligases.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p20_b0185,Fig. 19. Mechanism of inactivation of alanine racemase by D-cycloser- ine.,short_caption_with_semantic_anchor,figure_caption,Fig. 19. Mechanism of inactivation of alanine racemase by D-cycloser- ine.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p20_b0188,Fig. 20. Formulae of inhibitors of alanine racemase and D-Ala-D-Ala ligase.,short_caption_with_semantic_anchor,figure_caption,Fig. 20. Formulae of inhibitors of alanine racemase and D-Ala-D-Ala ligase.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p24_b0226,Fig. 23. Three-dimensional structures of two glutamate racemases.,short_caption_with_semantic_anchor,figure_caption,Fig. 23. Three-dimensional structures of two glutamate racemases.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p24_b0229,Fig. 24. Formulae of inhibitors of MurI.,short_caption_with_semantic_anchor,figure_caption,Fig. 24. Formulae of inhibitors of MurI.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p2_b0021,Fig. 1. Cytoplasmic steps of peptidoglycan biosynthesis.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. Cytoplasmic steps of peptidoglycan biosynthesis.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p4_b0039,Fig. 3. Mechanism of the ketose/aldose isomerization reaction catalysed by GlmS.,short_caption_with_semantic_anchor,figure_caption,Fig. 3. Mechanism of the ketose/aldose isomerization reaction catalysed by GlmS.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p4_b0041,Fig. 4. Equation of the GlmM reaction.,short_caption_with_semantic_anchor,figure_caption,Fig. 4. Equation of the GlmM reaction.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p6_b0067,Fig. 6. Formation of UDP-GlcNAc in prokaryotes (left) and eukaryotes (right).,short_caption_with_semantic_anchor,figure_caption,Fig. 6. Formation of UDP-GlcNAc in prokaryotes (left) and eukaryotes (right).,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p7_b0078,Fig. 7. Mechanism of the addition–elimination reaction catalysed by MurA.,short_caption_with_semantic_anchor,figure_caption,Fig. 7. Mechanism of the addition–elimination reaction catalysed by MurA.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0031,p8_b0092,Fig. 8. Three-dimensional structures of MurA.,short_caption_with_semantic_anchor,figure_caption,Fig. 8. Three-dimensional structures of MurA.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0033,p3_b0032,Fig. 1. Oligonucleotides used as PCR primers.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. Oligonucleotides used as PCR primers.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0033,p4_b0047,Fig. 2. Agarose gel showing colony PCR products of recombinant bacterial colonies.,short_caption_with_semantic_anchor,figure_caption,Fig. 2. Agarose gel showing colony PCR products of recombinant bacterial colonies.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0039,p2_b0024,FIG. 1. Involvement of SgrS and SetA in the glucose-phosphate stress response.,short_caption_with_semantic_anchor,figure_caption,FIG. 1. Involvement of SgrS and SetA in the glucose-phosphate stress response.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0039,p4_b0042,FIG. 2. SgrR-dependent activation of setA expression.,short_caption_with_semantic_anchor,figure_caption,FIG. 2. SgrR-dependent activation of setA expression.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0039,p5_b0055,FIG. 3. RT-PCR analysis of sgrS and setA.,short_caption_with_semantic_anchor,figure_caption,FIG. 3. RT-PCR analysis of sgrS and setA.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0039,p6_b0060,FIG. 4. Effects of CRP and KdgR on setA and sgrS expression.,short_caption_with_semantic_anchor,figure_caption,FIG. 4. Effects of CRP and KdgR on setA and sgrS expression.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0039,p8_b0078,FIG. 5. Growth of wild-type and setA strains in the presence of MG.,short_caption_with_semantic_anchor,figure_caption,FIG. 5. Growth of wild-type and setA strains in the presence of MG.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0039,p9_b0084,FIG. 6. Effects of setA mutation on sgrS -lacZ activity in response to MG.,short_caption_with_semantic_anchor,figure_caption,FIG. 6. Effects of setA mutation on sgrS -lacZ activity in response to MG.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0040,p6_b0055,"Table 1Summary of proteins detected from the culture media of P. pastoris from three different fermentation conditions: (A) X-33, pre-induction; (B) X-33, post-methanol induction; (C) Sm-14, post-methanolinduction No.",approved_eval_target_chunk,table_caption,"Table 1Summary of proteins detected from the culture media of P. pastoris from three different fermentation conditions: (A) X-33, pre-induction; (B) X-33, post-methanol induction; (C) Sm-14, post-methanolinduction No.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0041,p12_b0128,Table S1 Primers used in this study. (DOC),short_caption_with_semantic_anchor,table_caption,Table S1 Primers used in this study. (DOC),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0041,p12_b0129,Table S2 List of oligosaccharides in the Mammalian Glycan Array v3.1. (DOCX),short_caption_with_semantic_anchor,table_caption,Table S2 List of oligosaccharides in the Mammalian Glycan Array v3.1. (DOCX),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0041,p2_b0028,Table 1. Representation of the Pfam01547 motif in bifidobacterial genomes.,short_caption_with_semantic_anchor,table_caption,Table 1. Representation of the Pfam01547 motif in bifidobacterial genomes.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0041,p5_b0057,Table 2. Proteomic analysis of F1SBPs in B.,short_caption_with_semantic_anchor,table_caption,Table 2. Proteomic analysis of F1SBPs in B.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0041,p7_b0073,Figure 4. Oligosaccharide binding profile proposed for B.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Oligosaccharide binding profile proposed for B.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0042,p6_b0064,"Fig. 3 Assessment of the purity of recombinant gurmarin using ana- lytical RP-HPLC. Purified wt-gur and Q1E-gur were analyzed using a C18 analytical column (2.1 mm i.d.×150 mm, Vydac). The column was equilibrated with eluent A (5% ACN, 0.05% TFA in H 2O).",approved_eval_target_chunk,figure_caption,"Fig. 3 Assessment of the purity of recombinant gurmarin using ana- lytical RP-HPLC. Purified wt-gur and Q1E-gur were analyzed using a C18 analytical column (2.1 mm i.d.×150 mm, Vydac). The column was equilibrated with eluent A (5% ACN, 0.05% TFA in H 2O).",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0044,p7_b0119,Figure 3. Luciferase protein determination with western blotting analysis of luciferase library.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Luciferase protein determination with western blotting analysis of luciferase library.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0046,p2_b0017,Fig. 1. Illustration of O-linked glycan structures.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. Illustration of O-linked glycan structures.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0046,p4_b0029,Fig. 3. Comparison of O-linked glycans released from TNFR2:Fc.,short_caption_with_semantic_anchor,figure_caption,Fig. 3. Comparison of O-linked glycans released from TNFR2:Fc.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0046,p6_b0053,Fig. 5. Effect of O-linked glycosylation engineering on reporter protein isoelectric properties.,short_caption_with_semantic_anchor,figure_caption,Fig. 5. Effect of O-linked glycosylation engineering on reporter protein isoelectric properties.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0049,p3_b0035,Table 1. Mutagenesis was performed according to manufacturer’s directions.,short_caption_with_semantic_anchor,table_caption,Table 1. Mutagenesis was performed according to manufacturer’s directions.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0049,p6_b0071,Table 1. Transformants of the deletion constructs into wild type P.,short_caption_with_semantic_anchor,table_caption,Table 1. Transformants of the deletion constructs into wild type P.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0050,p3_b0025,"Table S1. Arabidopsis thaliana (At), Homo sapiens (Hs) and Bradyrhizobium japonicum (Bj).",short_caption_with_semantic_anchor,table_caption,"Table S1. Arabidopsis thaliana (At), Homo sapiens (Hs) and Bradyrhizobium japonicum (Bj).",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
